"","QMIC2834","QMIC2576","QMIC2629","QMIC2630","QMIC2631","QMIC2632","QMIC2633","QMIC2679","QMIC2685","QMIC2686","QMIC2687","QMIC2688","QMIC2714","QMIC2715","QMIC2716","QMIC2717","QMIC2718","QMIC2773","QMIC2774","QMIC2776","QMIC2837","QMIC3248","QMIC3311","QMIC3312","QMIC3313","QMIC3314","QMIC3315","QMIC3316","QMIC3317","QMIC3318","QMIC3319","QMIC3320","QMIC3321","QMIC3322","QMIC3343","QMIC3345","QMIC3346","QMIC3347","QMIC3348","QMIC3349","QMIC3352","QMIC3397","QMIC3398","QMIC3399","QMIC3401","QMIC3402","QMIC3403","QMIC3404","QMIC3405","QMIC3406","QMIC3407","QMIC3408","QMIC3409","QMIC3410","QMIC3411","QMIC3412","QMIC3413","QMIC3426","QMIC3427","QMIC3429","QMIC3430","QMIC3431","QMIC3432","QMIC3433","QMIC3434","QMIC3435","QMIC3436","QMIC3437","QMIC3444","QMIC3445","QMIC3447","QMIC3448","QMIC2943","QMIC2944","QMIC2945","QMIC2946","QMIC2947","QMIC2979","QMIC2985","QMIC2986","QMIC2987","QMIC2988","QMIC3044","QMIC3045","QMIC3264","QMIC3265","QMIC3266","QMIC3301","QMIC3303","QMIC3305","QMIC3307","QMIC3309","QMIC3370","QMIC3371","QMIC3372","QMIC3373","QMIC3374","QMIC3614","QMIC3615","QMIC3616","QMIC3617","QMIC3618","QMIC3742","QMIC3743","QMIC3744","QMIC3745","QMIC3746"
"e6bceefd0c4df0be8e886e228f529b9d",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,11,0,0,19,0,0,0,0,18,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8,28,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,20,17,0,0,14,0,7,0,0,0,18,0
"ad12d1a6582d18922621604458449dd6",0,0,0,0,0,0,0,0,0,0,62,0,0,0,40,0,0,0,0,0,0,24,0,51,159,121,36,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,29,0,0,0,84,97,33,0,0,38,52,52,102,0,45,112,61,0,0,0,0,0,0,0,0,0,0,0,0,149,82,153,52,31,106,175,101,0,0,25,100,28,0,0,0,113,0,0,44,11,98,0,0,0,0,29,0,0
"c31358db63017a08aa266c4c829e35bd",0,90,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,0,0,0,0,35,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,35,0,0,0,27,0,0,0,63,0,0,14,88,82,0,0,0,23,64,0,0,0,22,52,0,0,0,0,15,0
"bbe3ba8cbdfe6fff8c91acb93824cc39",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0
"62a8b1186bbea9c9b20735076525d2ab",0,91,0,0,0,41,73,43,0,0,38,80,0,0,62,53,79,0,0,67,35,0,0,13,164,65,175,38,0,0,0,60,53,55,0,0,0,0,0,0,0,0,0,0,60,77,0,0,0,0,0,0,0,24,78,93,87,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,75,36,47,83,124,0,0,28,72,0,0,20,53,54,0,0,36,61,72,0,0,45,118,96,0,0,45,177,117,22,0,22,79,73
"d62051635b25fb05b1d1507a174a407e",0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,7,0,3,0,0,0,8,6,0,0,0,0,7,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,3,0,6,0,0,0,0,0,0,0
"efe3639e9ccf2b32685cc537a3dd96aa",0,44,0,0,0,53,52,32,0,0,0,15,0,0,0,32,194,0,0,58,62,0,0,0,0,0,52,101,0,0,0,0,38,31,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,58,0,0,0,0,19,503,0,0,0,0,0,0,0,0,0,80,109,0,0,0,0,15,42,39,85,43,201,3,0,0,70,0,4,0,51,131,0,0,10,34,299,0,0,18,58,449,0,0,0,43,222,0,0,10,40,240
"dbc829ea31e34446fcb9d705ceb6739e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"469f3d7e1fe3cc2def5ae4f78336a09f",0,19,0,0,0,27,12,0,0,0,0,0,0,0,29,22,0,0,0,86,42,0,0,0,31,0,41,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,14,0,0,0,13,18,0,0,0,28,0,16,0,0,0,18,23,0,0,0,0,0,17,0,24,54,36,43,0,0,8,44,0,0,12,24,26,0,0,8,19,18,0,0,11,49,0,0,0,22,120,0,7,17,0,35,41
"7d6c80214b9bc4e56efe3a2f4c5e1f04",74,0,11,0,0,0,0,0,0,53,21,0,19,137,22,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,153,57,68,0,0,0,0,0,0,0
"0d4e2a916c8e9f8a8a4e63ee07168247",0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,14,0,0,4,4,11,5,3,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69cff09bda35a2d6653e088c2dc6d4ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ea991193071be434feb59fcebeb1f0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,0,0,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1733b8115660ac273e1d6f4b0ef03f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,72,70,19,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee48bdbf2e31b9b20bb1c05d526c6bbb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c8e3f7468f2daf99f902b3a5623e1e0",0,0,0,0,6,0,0,0,34,112,64,0,0,0,13,8,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"5c29f91e02a071d7a2c877011a8b8866",0,0,0,0,0,0,0,0,0,0,11,0,0,0,19,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54cd6a40df6559b8f1888c24462e21ee",0,0,0,0,0,4,8,7,0,0,0,0,0,0,0,0,35,0,0,9,9,0,0,0,0,0,0,33,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,3,31,0,0,0,10,65,0,0,0,13,110,0,0,0,8,96,0,0,0,6,48
"5567a0e149971903834d631120afa17d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588fb3b6d1f11a1da512559a01ccdfac",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,41,60,0,0,0,28,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,14,39,0,0,0,0,0,0,0,0,23,0,0,0,0,15,17,28,0,0,0,0,0,0,0,0,0,0,0,0,29,0,81,157,0,0,0,63,0,0,10,69,134,0,0,24,59,107,0,0,23,62,55,0,0,0,121,44,0,0,0,42,0
"c1d29d33940d84d583b24ecda81f402a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,17,0,0,8,0,0,0,0,0,0,42,0,0,5,16,0,0,0,8,19,0,0,0,0,22,0,0,0,0,18
"3533e85c3472484d8d17c5bb9461b7b0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"a4106be285c5210b5feb81a0c9dad945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,17,0,0
"314e4807a38e803551fa6379c4501183",0,0,0,0,0,7,26,20,0,0,0,0,0,0,0,0,69,0,0,9,0,0,0,0,0,0,0,18,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,23,35,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,22,0,0,0,0,44,0,0,0,12,57,0,0,0,0,63,0,0,0,0,52
"6c8f73c563aa671f8647b5c99b51145f",7,32,8,6,11,38,0,0,0,0,35,22,0,4,42,44,10,0,24,40,36,16,0,180,375,360,72,0,0,41,101,163,8,0,0,0,0,0,0,0,0,0,4,28,42,34,0,343,714,216,0,0,0,67,75,62,19,0,11,101,130,144,0,82,67,124,26,0,0,0,0,0,184,239,174,58,46,72,26,31,65,84,6,0,21,26,27,0,0,26,42,22,0,0,82,81,18,42,5,75,115,26,6,8,24,54,36
"38c8098ec90f5d66918c8a6c23674387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,47,0,0,0,0,0,0,0,0,22,0,0,0,23,0,0,0,0,0,37,0,0,0,0,27,0,0,0,0,0
"b2ac2bcba94ec50cbcf5d4d4312353d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,71,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b01b18b54c67aa54f1de02b761ae9b07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,32,6,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bdb8edc36f57bda052806edf5d8e568",0,4,0,0,0,5,0,5,0,0,2,4,0,0,2,3,14,0,10,23,4,0,0,0,14,0,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,12,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,25,7,10,2,0,0,0,9,0,0,11,4,4,0,0,15,5,3,0,0,5,8,1,0,0,4,5,13,0,0,4,5,15
"7b6d286dd842ed5c938195965d2f8e4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964b12556a9e6fbd4c93bd6870569b6e",0,0,0,0,0,4,0,0,0,0,0,6,0,0,10,17,9,0,0,52,41,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,7,12,0,0,0,0,0,5,0,0,0,13,6,4,0,0,0,0,0,0,6,12,5,17,0,0,0,5,0,0,0,0,4,0,0,0,9,0,0,0,9,21,5,0,0,20,65,5,0,3,0,17,12
"83280373f6fb3f036c21d9c2b609564b",44,0,51,79,25,0,0,0,0,0,46,16,0,0,23,0,0,0,10,18,0,34,0,0,0,91,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,93,113,131,0,0,0,143,88,0,29,0,0,0,26,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,30,0,0,17,81,33,69,28,0,25,35,0,0,0,0,0,0,0,30,108,0,0,0,195,68,64,20,0,74,84,54,15,0
"4d33f890d4faa884ff588144d0f6e55a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,26,20,10,45,16,29,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9de2e631188a755dfd6a3297e3c0799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e258b8f780274a3089440f839a26590",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f1d72dd3f5b4be187e3bca096d42b95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e779aeeffc615c78c7c156b04985698",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,31,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,43,50,118,0,0,0,42,0,0,0,27,40,0,0,0,26,27,0,0,0,0,32,0,0,0,74,23,0,0,0,0,34
"92109da6bcad339a179455383dff4636",124,0,0,0,0,0,0,0,32,43,228,0,0,22,88,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,88,26,87,0,0,83,151,195,0,0
"8e5923796c8bf839bec2dbb45e48db09",0,50,0,0,0,29,0,0,0,0,0,0,0,0,9,23,0,0,0,39,47,2,0,0,37,11,64,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,61,49,0,0,0,0,11,0,0,19,63,78,0,0,0,30,29,30,0,0,0,9,15,0,0,0,0,0,18,34,23,51,27,49,0,4,6,34,0,5,29,74,15,0,4,60,123,14,0,0,54,124,22,0,0,45,284,26,0,7,0,57,25
"e135e419f0b5ac8068c92505d740af85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df418c5317fdf50705a5cfc66d12053e",49,0,39,18,16,7,0,0,13,31,73,0,0,11,35,0,0,9,25,0,0,82,0,97,27,102,11,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,19,0,0,0,12,129,135,0,0,13,114,170,75,155,0,85,22,14,0,0,0,0,0,0,65,60,64,0,0,0,55,0,53,45,25,93,37,0,0,0,42,81,10,0,0,24,142,0,0,68,67,57,0,0,18,31,31,0,0
"49ac920de00ddec3d0032f1ba4d76431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,40,13,13,0,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4e72d76d946148aa6b21b766ce5697b",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afa653b9fcc729f33f5e920d6d349ea3",0,0,0,0,0,0,0,0,0,0,0,0,0,85,41,0,0,0,20,0,0,0,0,33,24,41,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,71,0,0,0,0,43,11,45,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,33,35,47,0,0,121,75,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6a4c5776c595934c80e41c799a68b4f",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,35,0,0,0,0,20,0,0,0,0,39,0,0,0,0,10
"ee03e857d8d62f20fa3388e0d0e3c223",0,0,0,0,0,0,38,39,0,0,0,0,0,0,0,0,116,0,0,0,65,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,53,0,38,0,80,0,0,0,0,0,0,0,0,70,0,0,0,70,83,0,0,0,0,80,0,0,0,39,112,0,0,0,0,107
"7dec42b05f7ee604282941519ccb8b88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"88d00d2476b2b778e752364c37e83c53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,36,56,50,22,37,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6be7bb5cc52dbdd382d4b0f52286c88",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,0,0,3,0
"65d2d9d8348964ee671e729f53d94012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e53a2b5cc048476b62cf521ac5d89a9b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,40,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afdffe99ada6e392c4edaca1d470645f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,0,0,0,0,0
"13454c9fe0b0dc32be1b06f4eeb8fa54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,1,0,0,16,0,10,0,0,0,6,9
"1892635b5b3f0e71d3d6c78c795e1bae",0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,3,3,0,0,1,2,0,0,2,2,1,0,0,0,0,2,0,0,1,2,0,0,0,1,1,0,0,0,0,0,2
"41e364641560dc5b423dd980050a2051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,25,19,0,0,0,0,0
